"","car_specs","price","mileage","stringAsFactors"
"13564","2024 Jeep Wrangler Willys 4-Dr 4x4 V6","$59,628",NA,FALSE
"13565","2024 Dodge Durango RT | AWD | BLACKTOP PKG | NAPPA LEATHER | V8 |","$61,365",NA,FALSE
"13566","2024 GMC Yukon XL SLE","$77,708",NA,FALSE
"13567","2024 Jeep Wagoneer Series II Carbide 4x4","$89,999",NA,FALSE
"13568","2024 Ford F-150 XLT | HYBRID| 302A| BLACK PACK|","$67,859",NA,FALSE
"13569","2024 Ram 1500","$67,860",NA,FALSE
"13570","2024 Ram 1500 Sport 4x4 Crew Cab 5'7  Box","$67,864",NA,FALSE
"13571","2023 Jeep Grand Cherokee 4xe 4x4","$67,870",NA,FALSE
"13572","2024 Jeep Grand Cherokee Altitude 4x4","$59,481",NA,FALSE
"13573","2024 Mercedes-Benz C300 C 300","$67,872",NA,FALSE
"13574","2024 Hyundai IONIQ 6 Preferred Long Range w/Ultimate Package","$67,873",NA,FALSE
"13575","2023 Audi Q4 e-tron 50 quattro","$67,888",NA,FALSE
"13576","2024 Ford F-150","$67,896",NA,FALSE
"13577","2024 Ram 1500","$67,903",NA,FALSE
"13578","2024 Ford F-150 XLT","$67,905",NA,FALSE
"13579","2024 Ford F-150 XLT","$67,905",NA,FALSE
"13580","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$67,905",NA,FALSE
"13581","2024 Ford F-150 XLT","$67,905",NA,FALSE
"13582","2024 Jeep Wrangler SAHARAH | BRAND NEW | AUTO | STEPS | LED LIGHTS","$54,359",NA,FALSE
"13583","2024 Ford F-150 XLT","$67,905",NA,FALSE
"13584","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$67,909",NA,FALSE
"13585","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$67,909",NA,FALSE
"13586","2024 Toyota Tacoma Hybrid Double Cab Hybrid - TRD Off Road Prem. | Incoming","$67,915",NA,FALSE
"13587","2024 Jeep Grand Cherokee L Limited 4x4","$67,916",NA,FALSE
"13588","2024 Lincoln Nautilus Reserve","$67,918",NA,FALSE
"13589","2024 GMC Savana 2500 Work Van","$67,918",NA,FALSE
"13590","2024 Ford Transit Cargo Van | On-Order","$67,919",NA,FALSE
"13591","2024 Ford Bronco Outer Banks 4dr 4x4","$67,920",NA,FALSE
"13592","2024 Ram 3500 Limited","$121,555",NA,FALSE
"13593","2024 Ford Bronco Outer Banks 4dr 4x4","$67,920",NA,FALSE
"13594","2024 GMC Canyon Denali","$67,922",NA,FALSE
"13595","2024 Ford F-150 XLT | 2.7L ECO | 302A | BLACK APPEARANCE PKG | MOB","$67,924",NA,FALSE
"13596","2023 Kia EV6 GT AWD","$67,929",NA,FALSE
"13597","2024 Ford F-150 XLT - 302A XLT TRIM WITH 400HP 3.5L ECOBOOST ENGIN","$67,932",NA,FALSE
"13598","2024 Land Rover Discovery Sport Dynamic SE","$67,939",NA,FALSE
"13599","2024 Ford Bronco OUTER BANKS","$67,942",NA,FALSE
"13600","2024 Ford F-150 XLT","$67,954",NA,FALSE
"13601","2024 Ford F-150 XLT | 3.5L |BLK APPEARANCE PKG | TOW PKG | BED PKG","$67,954",NA,FALSE
"13602","2024 Nissan Armada SL  - Sunroof -  Navigation - $531 B/W SL - Sunroo","$76,343",NA,FALSE
"13603","2024 Mercedes-Benz EQB EQB250","$67,963",NA,FALSE
"13604","2024 Land Rover Range Rover Evoque P250 S","$67,978",NA,FALSE
"13605","2024 Jeep Wrangler 4xe Sahara","$67,982",NA,FALSE
"13606","2024 Ford Explorer ST 4WD","$67,986",NA,FALSE
"13607","2024 Ram 3500 Big Horn","$67,988",NA,FALSE
"13608","2024 Ram 2500 Tradesman","$67,988",NA,FALSE
"13609","2024 Ford Transit Cargo Van | On-Order","$67,989",NA,FALSE
"13610","2024 Ford Super Duty F-250 XLT","$67,992",NA,FALSE
"13611","2024 Ford F-150 XLT 303A 5.0L V8 BLACK PKG ROOF 20'' WHEELS","$67,995",NA,FALSE
"13612","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"13613","2024 Jeep Wrangler Rubicon","$67,995",NA,FALSE
"13614","2024 Kia EV6 Land w/GT-Line Pkg 2","$67,995",NA,FALSE
"13615","2024 Ford F-150 BLACK PACK PLUS | LEATHER | TOW | TAILGATE STEP","$67,998",NA,FALSE
"13616","2024 Jeep Wrangler Sahara 4 Door 4x4","$67,998",NA,FALSE
"13617","2024 Jeep Wrangler Sahara 4 Door 4x4","$67,998",NA,FALSE
"13618","2024 Ram 1500 Sport Level 2 Grp 12'' Nav Heated Seats ALPINE Sou","$67,998",NA,FALSE
"13619","2024 Jeep Wrangler RUBICON 4DR, V6, POWER TOP, XTREME 35 INCH","$67,999",NA,FALSE
"13620","2024 Jeep Wrangler Rubicon 4 Door 4x4","$67,999",NA,FALSE
"13621","2024 Kia EV6 GT","$68,004",NA,FALSE
"13622","2024 BMW I4 Gran Coupe EDrive35 BMW SALES EVENT  LIMITED TIME OFFER","$70,147",NA,FALSE
"13623","2024 Mercedes-Benz C300","$68,010",NA,FALSE
"13624","2024 Kia EV6 SOLD! GT-LINE PKG 2 | MORE AVAILABLE INVENTORY!","$68,013",NA,FALSE
"13625","2024 Ford F-150 XLT","$68,025",NA,FALSE
"13626","2024 Ford F-150 XLT","$68,025",NA,FALSE
"13627","2024 Ford F-150 XLT","$68,025",NA,FALSE
"13628","2024 Ford F-150 XLT","$68,025",NA,FALSE
"13629","2024 Chevrolet Silverado 1500 LT Trail Boss","$68,029",NA,FALSE
"13630","2024 Mazda CX-90 MHEV 4DR AWD SIGNATURE","$68,034",NA,FALSE
"13631","2024 Lincoln Corsair Grand Touring AWD","$68,034",NA,FALSE
"13632","2024 Ram 3500 Big Horn-Dually/Night Edition/Bed Utility/Level 2","$100,990",NA,FALSE
"13633","2024 Jeep Wrangler 4-Door Rubicon","$68,042",NA,FALSE
"13634","2024 Chevrolet Blazer EV RS","$68,044",NA,FALSE
"13635","2024 GMC Sierra 1500 Elevation","$68,060",NA,FALSE
"13636","2024 Mazda CX-90 PHEV GT AWD","$68,061",NA,FALSE
"13637","2024 Mazda CX-90 PHEV GT AWD","$68,061",NA,FALSE
"13638","2024 Mazda CX-90 PHEV GT AWD","$68,061",NA,FALSE
"13639","2024 Jeep Wrangler 4xe SAHARA | 4-DOOR | TECH GRP | EARL | HARDTOP |","$68,063",NA,FALSE
"13640","2024 Ram 1500 Sport","$68,075",NA,FALSE
"13641","2024 Jeep Wrangler Rubicon","$68,079",NA,FALSE
"13642","2024 Volkswagen Tiguan Comfortline 4MOTION","$44,822",NA,FALSE
"13643","2024 Ford Transit Cargo Van | On-Order","$68,089",NA,FALSE
"13644","2024 BMW 3 Series","$68,090",NA,FALSE
"13645","2023 Ram 1500 SPORT","$68,123",NA,FALSE
"13646","2024 Jeep Wrangler 4xe Sahara PLUG IN HYBRID | LEATHER | HARD TOP | DUAL","$68,124",NA,FALSE
"13647","2024 Land Rover Discovery Sport Dynamic SE","$68,129",NA,FALSE
"13648","2024 Ford Bronco Badlands","$68,130",NA,FALSE
"13649","2024 Ford Bronco Badlands","$68,130",NA,FALSE
"13650","2024 Ford Bronco Badlands","$68,130",NA,FALSE
"13651","2024 Mercedes-Benz EQB EXCLUSIVE TRM | PARKING PKG + 360 CAMERA | DASHCAM","$68,130",NA,FALSE
"13652","2024 MINI Convertible S- Premier/Heated Steering Wheel/Carplay","$50,942",NA,FALSE
"13653","2024 Jeep Wrangler Rubicon","$68,140",NA,FALSE
"13654","2024 Nissan Ariya EVOLVE+","$68,143",NA,FALSE
"13655","2024 Ford F-150 XLT","$68,145",NA,FALSE
"13656","2024 Ford F-150 XLT","$68,145",NA,FALSE
"13657","2024 Ford F-150 XLT","$68,145",NA,FALSE
"13658","2024 Ford F-150 XLT BLCK APP PKG | MOBILE OFFICE PKG | 20 WHEELS","$68,155",NA,FALSE
"13659","2024 Mercedes-Benz GLB250","$68,160",NA,FALSE
"13660","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,160",NA,FALSE
"13661","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,160",NA,FALSE
"13662","2024 Mercedes-Benz GLB250 GLB250","$64,619",NA,FALSE
"13663","2024 GMC Sierra 1500 Elevation","$68,164",NA,FALSE
"13664","2024 Ford Mustang GT Premium Fastback","$68,169",NA,FALSE
"13665","2024 Audi Q4 e-tron 45 RWD BLACK FRIDAY $500 WINTER TIRES CREDIT | VOR","$68,169",NA,FALSE
"13666","2024 Audi Q4 e-tron 45 RWD BLACK FRIDAY $500 WINTER TIRES CREDIT | VOR","$68,169",NA,FALSE
"13667","2024 Chrysler Pacifica Pinnacle AWD V6","$68,175",NA,FALSE
"13668","2024 Mazda CX-90 PHEV 4DR AWD GT","$68,183",NA,FALSE
"13669","2024 Ford F-150 XLT","$68,185",NA,FALSE
"13670","2024 Ford F-150 XLT","$68,188",NA,FALSE
"13671","2024 Jeep Wrangler RUBICON X Recon Pkg Nav 12.3'' Screen LEDs Alpine","$68,198",NA,FALSE
"13672","2024 Ram 1500 Sport, Rebel Level 2 Equipment Group, Class IV hit","$61,969",NA,FALSE
"13673","2024 Chevrolet Silverado 1500","$68,201",NA,FALSE
"13674","2024 Mercedes-Benz C300 C300","$68,203",NA,FALSE
"13675","2024 Ford F-150 XLT","$68,205",NA,FALSE
"13676","2024 Mercedes-Benz GLB250 4MATIC SUV","$68,207",NA,FALSE
"13677","2024 Land Rover Discovery Sport Dynamic SE","$68,209",NA,FALSE
"13678","2024 Chevrolet Blazer EV RS","$68,209",NA,FALSE
"13679","2024 Ford F-150 XL | 2.7L ECOBOOST  | SYNC 4 | 17 WHEELS | 4WD","$51,498",NA,FALSE
"13680","2024 Infiniti QX50 PURE Rates as low as 0.99%","$47,770",NA,FALSE
"13681","2023 Ram 1500 Classic EXPRESS | NIGHT EDITION | CREW | V8 | SUB ZERO PKG","$55,900",NA,FALSE
"13682","2024 Chrysler Pacifica Touring-L Remote Start Theater Family Grp Heated S","$55,998",NA,FALSE
"13683","2024 Jeep Wrangler Sahara LEDs Safety Grp 12.3'' Display Active Cruis","$58,198",NA,FALSE
"13684","2024 Dodge Durango GT Plus AWD V6","$58,968",NA,FALSE
"13685","2024 Ford Transit Cargo Van MED ROOF | AWD | 3 PASSNGER SEATS | REVERSE SENSIN","$70,475",NA,FALSE
"13686","2024 Ram 1500 Laramie Crew 4x4 V8","$74,992",NA,FALSE
"13687","2024 Ford F-150 Lightning Lariat  - Leather Seats","$90,254",NA,FALSE
"13688","2024 Jeep Wrangler 4xe Sahara PLUG IN HYBRID | HARD TOP | DUAL TOP | LEAT","$68,211",NA,FALSE
"13689","2024 Audi Q5 45 Technik","$68,222",NA,FALSE
"13690","2024 Audi Q5 45 Technik","$68,222",NA,FALSE
"13691","2024 Audi Q5 45 Technik","$68,222",NA,FALSE
"13692","2024 Ram 1500 Classic Warlock | Heat | Rmt Strt | Luxury | Elec Conv Grp","$60,996",NA,FALSE
"13693","2024 Ford Super Duty F-250 XL","$68,229",NA,FALSE
"13694","2024 Ford Super Duty F-250 XL","$68,229",NA,FALSE
"13695","2024 Ford Super Duty F-250 XL","$68,229",NA,FALSE
"13696","2024 Ford Super Duty F-250 XL","$68,229",NA,FALSE
"13697","2024 Ford Super Duty F-250 XL","$68,229",NA,FALSE
"13698","2024 Land Rover Range Rover Evoque P250 S","$68,235",NA,FALSE
"13699","2024 Ram 1500 Sport BLINDSPOT | PANO ROOF | SPORT HOOD | CARPLAY","$68,236",NA,FALSE
"13700","2024 Ram 1500 Sport SPORT HOOD | PANO ROOF | BLINDSPOT","$68,236",NA,FALSE
"13701","2024 Ford Transit Cargo Van | Available Now","$68,239",NA,FALSE
"13702","2023 BMW 3 Series 330i xDrive NA BMW SALES EVENT  LIMITED TIME OFFER","$50,357",NA,FALSE
"13703","2024 Jeep Wrangler 4xe Rubicon 4 Door 4x4| TECH GROUP|","$68,245",NA,FALSE
"13704","2024 Ford F-150 XLT  - Tow Package","$68,250",NA,FALSE
"13705","2024 Buick Enclave Premium","$68,258",NA,FALSE
"13706","2024 Ford F-150 XLT","$68,262",NA,FALSE
"13707","2024 Jeep Grand Cherokee L Limited 4x4","$68,276",NA,FALSE
"13708","2024 Chevrolet Silverado 1500 Custom Trail Boss","$68,277",NA,FALSE
"13709","2024 Ford F-150 XLT","$68,288",NA,FALSE
"13710","2024 Ford F-150 Tremor  - Tow Package","$68,291",NA,FALSE
"13711","2024 Jeep Grand Cherokee L Limited","$68,295",NA,FALSE
"13712","2024 Ram 1500 Classic Warlock V8 | Heat Grp | Rmt Start | Hitch | Liner","$65,431",NA,FALSE
"13713","2024 Chevrolet Blazer EV RS I HUD I Cooled Seats I Climate Control I DC Fas","$68,298",NA,FALSE
"13714","2024 Ford Transit Cargo Van | On-Order","$68,299",NA,FALSE
"13715","2024 Mercedes-Benz EQB EQB250","$68,318",NA,FALSE
"13716","2024 Jeep Wrangler Rubicon ***RIMS AND TIRES SHOWN ARE NOT INCLUDED I","$68,324",NA,FALSE
"13717","2024 Chevrolet Blazer EV RS BIRDS EYE VIEW|ELECTRIC|AWD|AMAZING RANG|BIG-SC","$68,346",NA,FALSE
"13718","2024 Jeep Wrangler Rubicon 4 Door 4x4","$68,347",NA,FALSE
"13719","2024 Ford F-150 XLT 5.0L V8 with Flex-Fuel | Electronic 10-Speed A","$68,352",NA,FALSE
"13720","2024 Ford F-150 XLT","$68,360",NA,FALSE
"13721","2024 GMC Sierra 1500","$68,362",NA,FALSE
"13722","2024 Mercedes-Benz GLS450 GLS450","$134,485",NA,FALSE
"13723","2024 Ford F-150 Lariat - LARIAT 4WD SuperCrew 5.5 Box","$68,365",NA,FALSE
"13724","2024 Audi Q5 Sportback 45 Progressiv","$68,372",NA,FALSE
"13725","2024 Ford F-150 XLT","$68,385",NA,FALSE
"13726","2024 Ford F-150 XLT","$68,389",NA,FALSE
"13727","2024 Jeep Wrangler Rubicon","$68,390",NA,FALSE
"13728","2024 Ford F-150 XLT   - Leather Seats - Black Appearance Package","$68,396",NA,FALSE
"13729","2024 Ford Transit Cargo Van | On-Order","$68,404",NA,FALSE
"13730","2024 Jeep Wrangler Sport S","$68,415",NA,FALSE
"13731","2024 Chevrolet Blazer EV","$68,420",NA,FALSE
"13732","2024 Jeep Wrangler Sahara 4 Door 4x4","$65,157",NA,FALSE
"13733","2024 Ford F-150 XLT XLT Blk Appearance Pkg|Twin Pnl Moonroof|Bed U","$68,427",NA,FALSE
"13734","2024 Mercedes-Benz GLB250 4MATIC SUV","$68,437",NA,FALSE
"13735","2024 Mercedes-Benz C300 C300","$68,453",NA,FALSE
"13736","2024 Ford F-150 XLT","$68,460",NA,FALSE
"13737","2024 Ford F-150 XLT","$68,460",NA,FALSE
"13738","2024 Ford F-150 XLT","$68,460",NA,FALSE
"13739","2024 Ford F-150 XLT","$68,460",NA,FALSE
"13740","2024 Jeep Wrangler 4xe Sahara","$68,467",NA,FALSE
"13741","2024 Ford F-150 XLT","$68,470",NA,FALSE
"13742","2024 BMW 2 Series Gran Coupe 228i xDrive Gran Coupe BMW SALES EVENT  HUGE DISCO","$47,642",NA,FALSE
"13743","2024 Ford F-150 XLT","$68,470",NA,FALSE
"13744","2024 Ford F-150 XLT","$68,470",NA,FALSE
"13745","2024 Ford F-150 STX Includes 2.7L Ecoboost Turbo | Ten speed auto","$68,477",NA,FALSE
"13746","2024 Ford F-150 STX Includes 2.7L Ecoboost Turbo | Ten speed auto","$68,477",NA,FALSE
"13747","2024 Ford F-150 STX","$68,477",NA,FALSE
"13748","2024 Jeep Wrangler RUBICON | 4X4 | XTREME 35 | SKY TOUCH & MORE!!","$68,482",NA,FALSE
"13749","2024 Honda Prologue EX-L","$68,490",NA,FALSE
"13750","2024 Ford F-150 Lightning XLT -  TAILGATE STEP MOBILE POWER","$68,492",NA,FALSE
"13751","2024 Ford F-150 XLT -  LEATHER BLACK PKG TOW/HAUL TAILGATE STEP","$68,492",NA,FALSE
"13752","2024 Jeep Wrangler Willys 4 Door 4x4","$63,672",NA,FALSE
"13753","2024 Ford F-150 Lightning XLT -  TAILGATE STEP MOBILE POWER","$68,492",NA,FALSE
"13754","2024 Ford F-150 XLT 303A w/ $5603 DOWN @ $149/WEEK - WOW!","$68,495",NA,FALSE
"13755","2024 Ford Mustang GT PREMIUM CONVERTIBLE 401A ACTIVE PERFORMANCE","$68,495",NA,FALSE
"13756","2024 Dodge Durango LEATHER. HEMI V8 ENGINE. SUNROOF. SRT HOOD","$68,499",NA,FALSE
"13757","2024 Ford F-150 Lightning XLT  - Tailgate Step","$68,510",NA,FALSE
"13758","2024 Ford F-150 XLT","$68,511",NA,FALSE
"13759","2024 Audi A5 45 Progressiv","$68,522",NA,FALSE
"13760","2024 Mercedes-Benz GLB250 GLB 250","$68,523",NA,FALSE
"13761","2024 Hyundai IONIQ 6 Preferred AWD Long Range w-Ultimate Pkg","$68,524",NA,FALSE
"13762","2023 Audi R8 Spyder 5.2 V10 Performance RWD 7 sp S tronic","$221,849",NA,FALSE
"13763","2024 Ford Explorer ST 4WD","$68,525",NA,FALSE
"13764","2024 Kia EV6 Land w/GT-Line Pkg 2","$68,529",NA,FALSE
"13765","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,530",NA,FALSE
"13766","2024 Dodge Durango R/T 5.7 HEMI V8 | NAPPA LEATHER | 2ND ROW CAPTAIN","$68,531",NA,FALSE
"13767","2024 Ford F-150 XLT","$68,535",NA,FALSE
"13768","2024 Lincoln Nautilus Reserve RESERVE AWD","$68,544",NA,FALSE
"13769","2024 Jeep Wrangler 4xe Sahara","$68,550",NA,FALSE
"13770","2024 Jeep Wrangler 4xe Rubicon 4 Door 4x4| TECH GROUP| CONVENIENCE GROUP|","$68,550",NA,FALSE
"13771","2024 Cadillac XT6 Premium Luxury","$68,553",NA,FALSE
"13772","2024 BMW 8 Series Coupé M850i xDrive BMW SALES EVENT  HUGE DISCOUNT","$123,149",NA,FALSE
"13773","2024 Ford F-150 XLT | Available Now","$68,554",NA,FALSE
"13774","2024 Ram 2500 Tradesman","$68,561",NA,FALSE
"13775","2024 Mercedes-Benz EQB","$68,565",NA,FALSE
"13776","2024 Jeep Gladiator Sport","$68,572",NA,FALSE
"13777","2024 Hyundai IONIQ 6 Preferred Long Range w/Ultimate Package","$68,574",NA,FALSE
"13778","2024 GMC Sierra 1500 Elevation","$68,576",NA,FALSE
"13779","2024 Jeep Wrangler 4xe 4-Door Sahara","$68,576",NA,FALSE
"13780","2024 Chrysler Pacifica Hybrid Premium S Appearance 2WD","$68,602",NA,FALSE
"13781","2024 Mercedes-Benz C300 SEDAN | COMFRT SEATS | 18'S","$68,610",NA,FALSE
"13782","2024 Ram 2500 BIG HORN CREW 4X4 | CUMMINS DIESEL | OFF ROAD PKG","$83,100",NA,FALSE
"13783","2024 Ford F-150 XLT","$68,610",NA,FALSE
"13784","2024 Ford F-150 XLT","$68,610",NA,FALSE
"13785","2024 Ford F-150 XLT","$68,610",NA,FALSE
"13786","2024 Ford F-150 XLT","$68,610",NA,FALSE
"13787","2024 Ford F-150 XLT","$68,610",NA,FALSE
"13788","2024 Audi Q4 e-tron 45 RWD Convenience Package | Heated Seats | CarPla","$68,627",NA,FALSE
"13789","2024 Ford F-150 XLT | HYBRID| LEATHER| BLACK PACK","$68,629",NA,FALSE
"13790","2024 Ford F-150 XLT","$68,635",NA,FALSE
"13791","2024 Ford F-150 XLT","$68,635",NA,FALSE
"13792","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"13793","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,635",NA,FALSE
"13794","2024 Chevrolet SILVERADO 2500HD WT REGULAR CAB|8FOOTBOX|HEATED MIRRORS /","$68,636",NA,FALSE
"13795","2024 Chevrolet SILVERADO 2500HD WT REGULAR CAB|8FOOTBOX|BENCH SEAT /","$68,636",NA,FALSE
"13796","2024 Ford F-250 SUPER DUTY XLT","$68,640",NA,FALSE
"13797","2024 Mercedes-Benz C300 C300","$68,648",NA,FALSE
"13798","2024 Mercedes-Benz C300 C300","$68,648",NA,FALSE
"13799","2024 Ford Ranger XLT SPORT APP PKG | TOW PKG | SYNC 4 | 4X4","$47,435",NA,FALSE
"13800","2024 Kia Sportage LX FWD","$32,395",NA,FALSE
"13801","2024 MINI SE HARDTOP SE- Full Electric/IZEV credit/Heated Steering","$47,502",NA,FALSE
"13802","2024 Dodge Durango GT Plus AWD V6","$59,132",NA,FALSE
"13803","2024 Ram 2500 Tradesman Level 2 Grp Blindspot Detection Snowplow","$60,998",NA,FALSE
"13804","2024 Chevrolet Silverado 1500 Work Truck","$62,364",NA,FALSE
"13805","2024 Jeep Wrangler 4-Door Rubicon","$68,042",NA,FALSE
"13806","2024 Infiniti QX80 8 PASSENGER, ProACTIVE Rates as low as 0.99%","$88,070",NA,FALSE
"13807","2024 Cadillac Escalade Premium Luxury","$135,544",NA,FALSE
"13808","2024 GMC Sierra 1500","$68,651",NA,FALSE
"13809","2024 Mercedes-Benz C300 C 300","$68,652",NA,FALSE
"13810","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,660",NA,FALSE
"13811","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,660",NA,FALSE
"13812","2024 Mercedes-Benz GLB250 GLB250","$64,619",NA,FALSE
"13813","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,660",NA,FALSE
"13814","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,660",NA,FALSE
"13815","2024 Ram 1500 SPORT | LONG BOX 6' 4 "" |  HEMI | REBEL LEVEL 2","$68,663",NA,FALSE
"13816","2024 Chevrolet Blazer EV RS","$68,672",NA,FALSE
"13817","2024 GMC Sierra 1500 Elevation","$68,674",NA,FALSE
"13818","2024 Ford F-150 XLT | 2.7L ECO | 303A | BLACK APPEARANCE PKG PLUS","$68,679",NA,FALSE
"13819","2024 Jeep Wrangler 4xe Hybrid Rubicon","$68,695",NA,FALSE
"13820","2024 Ford Transit Cargo Van | On-Order","$68,699",NA,FALSE
"13821","2024 Mazda CX-90 MHEV Signature","$68,702",NA,FALSE
"13822","2024 Audi SQ8 TFSI quattro","$132,147",NA,FALSE
"13823","2024 Chevrolet Silverado 1500 RST","$68,703",NA,FALSE
"13824","2024 Ford F-150 XLT  - Leather Seats - Sunroof","$68,719",NA,FALSE
"13825","2024 Ram 3500 Tradesman 4x4 Reg Cab| NAV| LEVEL 2| SNOW CHIEF|","$68,720",NA,FALSE
"13826","2024 Ram 3500 Tradesman 4x4 Reg Cab| NAV| LEVEL 2| SNOW CHIEF|","$68,720",NA,FALSE
"13827","2024 Ram 3500 Tradesman 4x4 Reg Cab| NAV| LEVEL 2| SNOW CHIEF|","$68,720",NA,FALSE
"13828","2024 Ram 3500 Tradesman 4x4 Reg Cab| NAV| LEVEL 2| SNOW CHIEF|","$68,720",NA,FALSE
"13829","2024 Chevrolet Colorado 4WD Crew Cab ZR2","$68,731",NA,FALSE
"13830","2024 GMC Sierra PRO","$68,732",NA,FALSE
"13831","2024 GMC Sierra PRO","$68,732",NA,FALSE
"13832","2024 Jeep Wrangler 4xe Hybrid Rubicon","$68,895",NA,FALSE
"13833","2024 GMC Sierra PRO","$68,732",NA,FALSE
"13834","2024 GMC Sierra PRO","$68,732",NA,FALSE
"13835","2024 GMC Sierra PRO","$68,732",NA,FALSE
"13836","2024 Mazda CX-90 PHEV 4DR GT PHEV I4 AT","$68,734",NA,FALSE
"13837","2024 Cadillac XT6 Sport 6PASSENGER|BREMBO BRAKES|AWD|V6|NAVI /","$68,740",NA,FALSE
"13838","2024 Jeep Wrangler 4xe Rubicon 4 Door 4x4| TECH GROUP| CONVENIENCE GROUP|","$68,745",NA,FALSE
"13839","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,760",NA,FALSE
"13840","2024 GMC Canyon Denali","$68,763",NA,FALSE
"13841","2024 Ford Mustang GT COUPE | PREMIUM | 5.0L TI-VCT V8 | 401A | PERFO","$68,770",NA,FALSE
"13842","2024 Jeep Wagoneer Series II Carbide-Convenience Group I/Heavy Duty T","$91,759",NA,FALSE
"13843","2024 Jeep Wrangler Rubicon 2 Door 4x4","$68,770",NA,FALSE
"13844","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,770",NA,FALSE
"13845","2024 Ford F-150 XLT","$68,785",NA,FALSE
"13846","2024 Ford Transit Cargo Van T-250 130 Low Rf 9070 GVWR RWD","$68,790",NA,FALSE
"13847","2024 Jeep Wrangler Rubicon","$68,800",NA,FALSE
"13848","2024 Chevrolet Colorado Z71  - LED Lights","$68,804",NA,FALSE
"13849","2024 Ford F-150 XLT","$68,805",NA,FALSE
"13850","2024 GMC Sierra 1500 PRO","$68,816",NA,FALSE
"13851","2024 Lexus RX 350 Luxury","$68,821",NA,FALSE
"13852","2024 Ram 3500 Limited","$121,555",NA,FALSE
"13853","2024 Ford Explorer ST 4WD","$68,825",NA,FALSE
"13854","2024 Jeep Wrangler RUBICON | 4 DOOR | 4X4 | 3.6L V6 ENGINE","$68,828",NA,FALSE
"13855","2024 Jeep Grand Cherokee L Limited","$68,839",NA,FALSE
"13856","2024 Lincoln Nautilus","$68,845",NA,FALSE
"13857","2024 Mercedes-Benz C300 C 300","$68,847",NA,FALSE
"13858","2024 Chevrolet Colorado 4WD Crew Cab ZR2","$68,848",NA,FALSE
"13859","2024 Ford Bronco Big Bend","$68,852",NA,FALSE
"13860","2024 Chrysler Pacifica Hybrid Premium S Appearance | NAPPA LEATHER | HYBRID |","$68,859",NA,FALSE
"13861","2024 GMC Sierra 1500 PRO","$68,874",NA,FALSE
"13862","2024 Ram 2500 Tradesman-5th Wheel prep/Bed Utility Group/NAV/Sno","$80,885",NA,FALSE
"13863","2024 Kia EV6 GT","$68,880",NA,FALSE
"13864","2024 Ford F-150 4X4 SUPERCREW-145","$68,880",NA,FALSE
"13865","2024 Ford F-150 XLT 4WD SuperCrew 5.5 Box","$68,884",NA,FALSE
"13866","2024 Mercedes-Benz Sprinter Cab Chassis 4500 Standard Roof I4 Diesel HO 170","$68,888",NA,FALSE
"13867","2024 Ford Mustang GT Premium","$68,888",NA,FALSE
"13868","2024 BMW i4 eDrive35","$68,890",NA,FALSE
"13869","2024 Jeep Wrangler 4xe Hybrid Rubicon","$68,895",NA,FALSE
"13870","2023 Jeep Grand Cherokee 4xe | 30TH ANNIVERSARY EDITION | PANO ROOF | HEATED/VE","$68,898",NA,FALSE
"13871","2023 Mercedes-Benz GLC GLC 300","$68,900",NA,FALSE
"13872","2024 BMW X7 XDrive40i BMW SALES EVENT  LIMITED TIME OFFER","$115,331",NA,FALSE
"13873","2024 Jeep Wrangler RUBICON/3.6L/DUAL TOP/NAV/R-START/HTD SEAT + WHEEL","$68,900",NA,FALSE
"13874","2024 Jeep Grand Cherokee L Limited 4x4","$68,902",NA,FALSE
"13875","2024 Jeep Grand Cherokee L Limited","$68,912",NA,FALSE
"13876","2024 Mercedes-Benz C300 C 300","$68,916",NA,FALSE
"13877","2024 Ford F-150 XLT 4WD SuperCrew 5.5' Box","$68,918",NA,FALSE
"13878","2024 Mercedes-Benz C300 C 300","$68,922",NA,FALSE
"13879","2024 Mercedes-Benz C300 C 300","$68,922",NA,FALSE
"13880","2024 Mercedes-Benz C300 C 300","$68,922",NA,FALSE
"13881","2024 Mercedes-Benz C300 C 300","$68,922",NA,FALSE
"13882","2024 Nissan Armada SL  - Sunroof -  Navigation - $531 B/W SL - Sunroo","$76,343",NA,FALSE
